source,target,edge_type,weight
cliente_29070,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29071,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29072,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29073,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29074,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_29075,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29076,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29077,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29078,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29079,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29080,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29081,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29082,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_29083,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29084,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29085,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29086,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_29087,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29088,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29089,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29090,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29091,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29092,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29093,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29094,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29095,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29096,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29097,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29098,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29099,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29100,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29101,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_29102,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29103,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29104,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29105,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29106,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29107,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29108,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29109,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29110,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29111,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29112,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29113,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29114,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29115,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29116,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29117,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29118,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29119,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29120,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29121,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29122,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29123,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29124,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29125,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29126,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29127,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29128,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29129,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29130,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29131,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29132,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29133,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29134,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29135,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29136,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29137,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29138,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29139,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29140,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29141,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29142,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29143,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29144,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29145,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29146,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29147,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29148,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29149,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29150,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29151,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29152,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29153,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29154,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29155,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29156,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29157,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29158,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29159,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29160,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29161,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29162,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29163,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29164,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29165,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29166,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29167,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29168,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29169,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29170,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29171,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29172,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29173,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29174,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29175,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29176,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29177,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29178,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29179,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29180,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29181,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29182,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29183,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29184,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29185,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29186,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29187,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29188,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_29189,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29190,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29191,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29192,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29193,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29194,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29195,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29196,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29197,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29198,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29199,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29200,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_29201,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_29202,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29203,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29204,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29205,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29206,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29207,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29208,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29209,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29210,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29211,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29212,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29213,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29214,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29215,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29216,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29217,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29218,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29219,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29220,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29221,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29222,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29223,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29224,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29225,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29226,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29227,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29228,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29229,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29230,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29231,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29232,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29233,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_29234,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29235,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29236,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29237,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29238,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29239,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29240,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29241,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29242,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29243,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29244,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29245,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29246,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29247,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29248,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29249,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29250,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29251,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29252,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29253,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29254,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29255,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29256,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29257,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29258,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29259,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29260,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29261,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29262,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29263,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29264,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29265,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29266,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29267,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29268,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29269,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29270,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29271,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29272,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29273,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29274,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29275,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29276,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29277,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29278,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29279,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29280,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29281,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29282,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29283,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29284,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29285,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29286,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29287,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29288,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29289,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29290,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29291,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29292,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29293,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29294,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29295,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29296,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29297,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29298,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29299,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29300,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29301,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29302,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29303,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29304,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29305,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29306,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29307,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29308,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29309,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29310,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29311,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29312,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29313,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29314,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29315,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29316,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29317,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29318,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29319,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29320,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29321,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29322,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29323,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29324,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29325,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29326,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_29327,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29328,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29329,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29330,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29331,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29332,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29333,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29334,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29335,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29336,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29337,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29338,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29339,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29340,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29341,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29342,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29343,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29344,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29345,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29346,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29347,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29348,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29349,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29350,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29351,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29352,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29353,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29354,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29355,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29356,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29357,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29358,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29359,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29360,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29361,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29362,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29363,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29364,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29365,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29366,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29367,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29368,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29369,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29370,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29371,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29372,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29373,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29374,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29375,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29376,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29377,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29378,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29379,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29380,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29381,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29382,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29383,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29384,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29385,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29386,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29387,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29388,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29389,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29390,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29391,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29392,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29393,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29394,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29395,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29396,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29397,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29398,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_29399,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29400,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29401,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29402,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29403,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29404,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29405,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29406,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29407,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29408,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29409,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29410,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29411,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29412,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29413,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29414,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29415,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_29416,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29417,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29418,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29419,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29420,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29421,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29422,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29423,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29424,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29425,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_29426,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29427,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29428,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29429,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29430,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29431,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29432,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29433,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29434,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29435,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29436,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29437,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29438,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29439,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29440,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29441,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29442,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29443,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_29444,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29445,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29446,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29447,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29448,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29449,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_29450,fraude_Cartao_clonado,cliente_tipo_fraude,1.0
cliente_29451,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29452,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29453,fraude_Boleto_falso,cliente_tipo_fraude,1.0
cliente_29454,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29455,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29456,fraude_Emprestimo_fraudulento,cliente_tipo_fraude,1.0
cliente_29457,fraude_Pix_falso,cliente_tipo_fraude,1.0
cliente_29458,fraude_Golpe_do_motoboy,cliente_tipo_fraude,1.0
cliente_29459,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29460,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29461,fraude_Engenharia_social,cliente_tipo_fraude,1.0
cliente_29462,fraude_Conta_invadida,cliente_tipo_fraude,1.0
cliente_29463,fraude_Conta_invadida,cliente_tipo_fraude,1.0
